File_,Options,HashPart1,HashPart2,HashPart3,HashPart4
fil1AB43D66B98A815F9432EC8DD7309D78,0,-480485218,886139579,1304778171,1793793158
filFBD889D90DC41B2D1612951315B5D4AF,0,-501550132,-1609174291,-1096946670,-1442540075
fil50F096DF1561B30C0EC886911B2FF35A,0,2068070723,-192161942,-346428457,1664984501
filD6EB4F49A22A590E3487CEF5065C3FDB,0,-653307273,-10057769,-458152416,1839940392
filE5B2F6E7638652DDAC342B55EB059756,0,107473858,2123729195,645377732,-1205185927
fil24F68CBC4A4893EBBC85C61E89D9A052,0,414458922,1510434603,560962533,-2077227970
filD45C7EE02CDACFAB843E57CB3FF0ECE2,0,828855778,-457701423,-2056271788,-169281841
filE57E98B202B90769EB08BE3FE24497CE,0,-1726258372,129239861,-1434438505,1313881638
fil595447161304508A9B09EA64899D69E8,0,2068070723,-192161942,-346428457,1664984501
filCB2E57B9FDA1CCFFB6EDF7A3592AE530,0,-1752574706,1275106303,1768754358,-1045159607
fil437A6353C14A02734656C6BE9BAE17CB,0,-1429351553,-1331661638,2054176239,2095007109
fil906722F1903C93E30E8664E46C2EEB5B,0,-653307273,-10057769,-458152416,1839940392
filBA22F7663E7504196FD158DF5CC0ADE0,0,866017658,-2103355061,1593505631,-1914815640
fil64E52EA31640A5EAC25CB95ACAF1ADB6,0,1713359845,-839597957,120658007,-293213311
fil113491FA29B2FAD496D15A9BC1E0C824,0,828855778,-457701423,-2056271788,-169281841
fil672B9B21F57A3B5BDA940C31E8493640,0,-119903217,973562220,1088058412,-116860203
fil41169693736A1C53E3A0A1C21AB6B2F4,0,-1429351553,-1331661638,2054176239,2095007109
fil81E8236A4DD3AC889B8089D68D465576,0,-1794351599,548843865,1231387738,-976216834
filA932CFA59EE53924CF23950B80C024AC,0,-1575198999,-1439101315,1633348355,789767196
filF774BC4EAAE12CB13A91543D57BEE524,0,-653307273,-10057769,-458152416,1839940392
filD1E8AC1C7E29F403FA1B202DFF8DA893,0,-470402428,-1123011272,-1657996055,1236008179
fil8F6E83AD2C8A8F84C06F396192BCDAC1,0,3838500,435629646,-464671794,482286274
fil80084746AAA0D26F7A084E1F8C97AC1A,0,828855778,-457701423,-2056271788,-169281841
fil21B5FBEE112998C1E94CBFC3B22F63EC,0,619033084,-1548490122,1977386992,941401172
filAC8E15FC00DCA2521A3FF783A5A645C2,0,943901380,-2111587936,-1705980915,-1685818001
filCB191C5DB29A15838C8E7F0FD2B0AF78,0,702008765,1376812941,726693601,-773975384
fil6D253CA169082D0B04EE71FFF4C1180D,0,1918137942,1224803432,611547548,1078180456
fil5945AF06C9AD0ACADE09C7670CF7035A,0,100243770,911830968,584166793,653719190
filC505D220AE2A550D9297DA8D8131E958,0,-731475220,428237326,266127580,1591841011
fil32FAB51AE066D962667DBD3EA9C4F1CD,0,828855778,-457701423,-2056271788,-169281841
filC0171BD957C474309813F32C1E774955,0,930824608,-1754589341,-88476025,1821325458
filFEB7544530D75D205F6F5BAF965BE430,0,1675237402,-1665876021,1802396089,1660302845
filEBCD5209887099BBFED47E512B9986A1,0,1767942873,-1366481146,1313564812,747048762
filDCDA5A30756A35E48716CD23824CFCCC,0,1918137942,1224803432,611547548,1078180456
fil9A1715045EFB88F41801B24C11F2398B,0,-470402428,-1123011272,-1657996055,1236008179
fil7A9F25526F3691BFCF379418EBAC1639,0,3838500,435629646,-464671794,482286274
fil8C5CBF6978A981C631DBFBB072CF51C8,0,828855778,-457701423,-2056271788,-169281841
fil775DA02ABB675F7500E78496C606F4C3,0,619033084,-1548490122,1977386992,941401172
filEDC7D134AD3FFED6F8003FF59E5FE312,0,2061861632,417173029,-1345107527,721185983
fil96311F524EC53B6B4049B4B247A1AC67,0,702008765,1376812941,726693601,-773975384
filB4C9CC1B7042F13B64571DA799E21049,0,923533676,-797730313,1617367087,320205390
filF12C26B3A0FA12131165A1384365E287,0,-470402428,-1123011272,-1657996055,1236008179
fil5AAE2A26B8F91E28DA63EE5D7390C010,0,3838500,435629646,-464671794,482286274
fil91D0A2CBF169262065AB571D0719E37F,0,828855778,-457701423,-2056271788,-169281841
filF38B2F9425BCD938E02679AE497E5611,0,619033084,-1548490122,1977386992,941401172
filD9B1AD58DB97BBBB5217A04F4B9BF5C7,0,-480485218,886139579,1304778171,1793793158
filF2D2FF8F0B8CC0DEA88CF2A3899B1789,0,702008765,1376812941,726693601,-773975384
fil38686F7D122AE1834A42E86FC86F0F65,0,-238481909,-1045223220,1841546909,-856204595
filFAF4A0BC557213A3BB52232157BD441A,0,-470402428,-1123011272,-1657996055,1236008179
fil66FB6B256A9B7DBA6E5EA5BCCC25CB9F,0,3838500,435629646,-464671794,482286274
filB742A42FCDB9139C098817E75CFC0793,0,828855778,-457701423,-2056271788,-169281841
fil3265759BB8230ED5EE21CD431ECBA6EC,0,619033084,-1548490122,1977386992,941401172
fil27506F3E0ECD6E8FBF4440E4C19F31F5,0,-480485218,886139579,1304778171,1793793158
filB11A1D2FA317DC746C9167E8BA394D07,0,702008765,1376812941,726693601,-773975384
filEA2047038C3EEC6C3461ACD69A400D8C,0,535091992,-508512453,-1986958308,90907358
fil1A89916BE52D7F66BBFD6B5D903189FB,0,-470402428,-1123011272,-1657996055,1236008179
fil59C77CED1D2F0763132624C0567635A3,0,3838500,435629646,-464671794,482286274
filDE937ABE1EC12E9137A35220E24EFCDA,0,828855778,-457701423,-2056271788,-169281841
fil80BE295F69527E4512F03533DA1B2682,0,619033084,-1548490122,1977386992,941401172
fil667D83FD305E2092495023549CF1941E,0,2061861632,417173029,-1345107527,721185983
filCF7CA2568850490AE12E7EBE7A1FA1D2,0,702008765,1376812941,726693601,-773975384
fil297DC19CFB18DC2AF74E8CA9578DD5CE,0,923533676,-797730313,1617367087,320205390
fil060DA1D0199A1D6EBE7D6F944D8DE5BF,0,1695098678,853699521,2126122658,1096572973
filCDFA8C468890F1CF9F27652AE3C593AB,0,1364313729,577649831,-1308366985,1998834328
filB2A4657E4906FDC867563E9CAB367427,0,828855778,-457701423,-2056271788,-169281841
fil0EA54328AA3C2E3F3762F4EE54EE2413,0,-1940911642,1629846191,-329200343,-55741996
fil4BF80A45A1B7758661180115E157462F,0,1919158368,1279640695,863885804,-890213952
fil0C0E64D2144145B56D5887E81BC70C58,0,-1217007995,-531033917,783994552,95146034
filAB36050BF98331918C00671B49E9793F,0,1919158368,1279640695,863885804,-890213952
filF998DE5075CDE001C7287379421F0E85,0,1695098678,853699521,2126122658,1096572973
filB1E92D308B01C80DF13D4082D898620C,0,1364313729,577649831,-1308366985,1998834328
fil56DAE50E8FE7078468DA010BE0BDE918,0,828855778,-457701423,-2056271788,-169281841
fil24D879F340A67FFB7C7B23443A4E40E4,0,-1940911642,1629846191,-329200343,-55741996
filFB78AE6583ED47D5991E2979C67F8B70,0,1918137942,1224803432,611547548,1078180456
filA8795B171D6A4499A8140EC8B0843A4B,0,-1217007995,-531033917,783994552,95146034
filD5DFF46135BA58CD316778A1E73B2A69,0,1919158368,1279640695,863885804,-890213952
fil58E277F72654CF11336ABA91D9728048,0,-1135560659,880928708,-1788192513,-406028002
fil996F6F71E25338CF8DA76D9CE51E97D8,0,-294403156,1111303609,-1809996992,-566771026
filA57476D8D7940B0A5768F6226995166E,0,828855778,-457701423,-2056271788,-169281841
fil422D3B378A7C3B4283F1857F2C69EC0F,0,-1087959193,1035244037,-1302765527,-1176257984
filCEFBD1682015522E12240739693C2609,0,1918137942,1224803432,611547548,1078180456
filEEF06F102DD29E6AB0CC48A127FD187E,0,-679284268,799401900,1294392078,1594052542
fil70A4EA9253FA7243BCCE2E5F3E2DC703,0,1918137942,1224803432,611547548,1078180456
filF437A01AB45CC5AF027C5011E4A9E581,0,-1135560659,880928708,-1788192513,-406028002
filC5614059865FFF0DE858509726BC4DD4,0,-294403156,1111303609,-1809996992,-566771026
fil637332901ED47D468151B8FAA11F2BF5,0,828855778,-457701423,-2056271788,-169281841
fil152D66C0B1B0B73FAEFC7C776DDC2FC3,0,-1087959193,1035244037,-1302765527,-1176257984
fil65C52DDB86F7B7BCF78DBCF531848C5C,0,1276286120,-943335994,218562074,1644682845
filBF52BCD405EF63498E8A71344709C920,0,-679284268,799401900,1294392078,1594052542
fil5063345A3500F5CE59E07D077BA87BDF,0,1918137942,1224803432,611547548,1078180456
filB9DD16530D154E995415CFFE9578E080,0,643133086,-2084414616,343170214,-992378432
fil96702E9DEC4796D031DA8C4F26436071,0,-1273409122,1283890227,-308897037,1723425127
filFF2FECADC4E7F75BB510BB0B7E2A403A,0,828855778,-457701423,-2056271788,-169281841
fil9019D5AD0CDA96C674033B42C1A97A62,0,-860248957,-1577914228,965988165,652833942
fil2E70B2C380D6B5F825B340B17A23EA9D,0,943901380,-2111587936,-1705980915,-1685818001
filB6442AF55BB41870048F8788E1409B3B,0,-2085321362,245086297,-804556457,-60362663
fil24FA1A04E7646E802DE83748CBD22B0B,0,2061861632,417173029,-1345107527,721185983
filC1BFE61571BA2234C4BDE354A4271C52,0,197855551,564571579,2011211184,-85811303
filDD31FA930C625411946BF8302829C15C,0,2014455212,883668950,-1969028548,955807412
fil72EF09060663FB3EE9ECEDACD3BEE5EA,0,828855778,-457701423,-2056271788,-169281841
fil9F1CC786D9975F542AAA7A0A5AF8CA2E,0,1400543569,-240864020,1068930452,-1245879237
fil78321248B4A29A403862B169BEDCFA90,0,-1153073801,-732897348,180830876,-17453865
fil30AFB06A0F4152E413236269B32E4722,0,202228086,-1518988768,-1760556354,1880420558
filA0379978D5296291DD841A4FDC6BA5CC,0,-238481909,-1045223220,1841546909,-856204595
fil9CDD9FEC19614C77488A93B2FDFC3898,0,-653307273,-10057769,-458152416,1839940392
fil0F25DB49D7FBF3C789DD4B8905E4390A,0,-445178368,1684526765,-1953319027,-1391079779
filFD401147DEF3802371FB89F6A1C81896,0,-1858896354,-870678052,522538279,1512976604
filCFE857C61C14DBD1F342255DC5F3F5AD,0,-537654183,44664879,1893196160,-1080707866
fil7C7326E01C7E903587E90AC26E151FDF,0,-290671543,-2091382464,-1978273945,1489651922
fil3E6DAFF5FF6CC0053A46B53E4D82061D,0,-737817821,683664802,-653706954,-498806228
filC427F712FC7F5DA788BC70F3D202305C,0,1010165902,-302164084,1290476249,-1473172409
fil57D097AB5B5F7DD605B5160F4AE2B2C9,0,828855778,-457701423,-2056271788,-169281841
filDD12F699B03D89C4B3205032880B37F4,0,-714805368,1937261436,1162984422,-240667433
fil39883634F3463692C873D8C8B06FB652,0,470382870,-1357936550,149337455,-592268930
filE371769FCB792E1E56C1C3CE7DDFDBA7,0,100243770,911830968,584166793,653719190
fil290D2B2A0DF4DD50B6A55906C1E9A160,0,199627677,2097931262,838049998,1046190379
fil3469AD00DDFBA6CA4524583EFD6A8866,0,828855778,-457701423,-2056271788,-169281841
fil90CF540D8E201903ED9E459A4652099F,0,930824608,-1754589341,-88476025,1821325458
filD3DF9602EB5F6ECBC8EFAA1F12B2F2FB,0,1675237402,-1665876021,1802396089,1660302845
filFE2172AAE37635CE3CD0CF86D77B6D28,0,-537654183,44664879,1893196160,-1080707866
fil36A7750624B350E8936C72DEE83BB0C9,0,-290671543,-2091382464,-1978273945,1489651922
filBFECC3E9847B592423E796A10C5F1DC1,0,-737817821,683664802,-653706954,-498806228
fil9D6CA387279CFAA75BC6D325ABA2AFE0,0,1010165902,-302164084,1290476249,-1473172409
fil4047553ED0E4A98ECD109BC03D889DBE,0,828855778,-457701423,-2056271788,-169281841
fil219837D881D324E2FAF3081F91AE33D6,0,-714805368,1937261436,1162984422,-240667433
filD5D3EF5EC7D0EFC6A6D557D3D95F9DA2,0,470382870,-1357936550,149337455,-592268930
fil6D38CBDBE155B29213D9F6A4169780EF,0,100243770,911830968,584166793,653719190
fil57107185FEB6214FA78DBAABA3E221BF,0,199627677,2097931262,838049998,1046190379
fil557138A8D61669E7E54C10323C899E0C,0,828855778,-457701423,-2056271788,-169281841
filA3F977167FA3E17053DD46FF175608CE,0,930824608,-1754589341,-88476025,1821325458
fil6CFC8AB99A4CBBD270C4824DB57CEB02,0,1675237402,-1665876021,1802396089,1660302845
filA413A54AC3BD5F41494E0FC382F41596,0,-537654183,44664879,1893196160,-1080707866
fil9556424F2F23E379205C4D0A6F0287C2,0,-290671543,-2091382464,-1978273945,1489651922
filDBD2CB2BD00AD4EC3767C93BF653A15D,0,-737817821,683664802,-653706954,-498806228
fil899E5F494128199A032FB861C1107B56,0,160034213,-1125527965,-670974914,-1523828958
fil3C35D9C53B0C57E262F36A39AAC7F377,0,828855778,-457701423,-2056271788,-169281841
fil716F91ACDE6A5D98D4938EEA90DBC700,0,-714805368,1937261436,1162984422,-240667433
fil35D821CE984F3D0352A5003E4B3EDD59,0,-174464510,-1737022484,1453417399,317548881
fil19838B6470A5B7873790070E65FA8966,0,100243770,911830968,584166793,653719190
fil0B987E15D7D56F5D879F80023B522BD7,0,199627677,2097931262,838049998,1046190379
fil97359136868FE5AC3EE41C40B1939CCE,0,828855778,-457701423,-2056271788,-169281841
fil04DA3B4D242117E9C26731ECB189AAF9,0,930824608,-1754589341,-88476025,1821325458
filC5BAA4F4072EFED43326ED0BA5D46196,0,1675237402,-1665876021,1802396089,1660302845
filB0C79BE972880E31B7C2D1D75C84D604,0,-1868645911,990905002,938110457,1246945256
filEA9D89770F1C9294661C118F895B1932,0,-456643250,1184916406,-922905891,-868966113
filBD15B1FCECC410C2AE65CEDFFFD0CAEB,0,1693370220,-1075255287,540780498,-1539292792
fil419443BE83B5B2D716B47B388D7BCE25,0,-1414954625,-2029052085,248112691,-728476427
filE78F0C373AD1D2A217A9EDDE794DCD5C,0,828855778,-457701423,-2056271788,-169281841
filD1BAA570751AE42CA2EB7F66A9E7B24E,0,-1551107250,-378524152,500239625,35026676
filF638AFE024B0ED3E53869E4C36BD61DF,0,-1653290235,-2009067378,541046500,323963153
fil0977E2378781E0574AE10EF68610B41F,0,1478350293,-93200279,-811496542,1980514151
fil9FEDC09F95485D1278CE464214FF18D9,0,-528824595,1442202363,1229945437,-1472337848
fil6E47B6812DA7098BAE32B255311A6F94,0,828855778,-457701423,-2056271788,-169281841
fil557A8EC79365395C9D058C686AA06B0D,0,1842862870,-344344705,-1963144444,-747087628
filF08B2493967D0B10B139F50583AE52C8,0,1994480331,-109713098,-170036801,1965053116
fil9B6C51A4D12531E68613EC83E37AB240,0,332182611,596639623,779152276,-1891777678
fil35546889B87E5E9DC641EC6E44D12516,0,1391843925,-915555578,-2082803806,-1649203383
filBAB8C0A14FD0F29EA23F87614A0EEF51,0,1675237402,-1665876021,1802396089,1660302845
fil464EF73C53DDA7EDF9B0DEBF6D9C6F00,0,-336286874,-1434135544,-450513988,1511525770
fil34DF23F0A81A2BF83FE6A09A421E61BE,0,828855778,-457701423,-2056271788,-169281841
fil098D140E058676DC37BA4CA4C662B626,0,-910620651,1117233241,-1635772204,-1153316506
fil1C032FC1ACF6EA7A192B012712F3DE2F,0,263469763,384791060,-109500343,1894890407
filE0DE8F175C085A32C0ED864560483D83,0,100243770,911830968,584166793,653719190
fil487A4466ECBC53934D242F48592BC49A,0,199627677,2097931262,838049998,1046190379
fil5B52369337CD4179A6359A6A37B9D77E,0,828855778,-457701423,-2056271788,-169281841
fil507960C55A8CD4DA09AE0DA94704B405,0,930824608,-1754589341,-88476025,1821325458
fil63F6DC7FC426FC0AD164F51FF50844E3,0,1675237402,-1665876021,1802396089,1660302845
filC6B32564EC2016DE0E0B72499609335F,0,-537654183,44664879,1893196160,-1080707866
filBD9303AC28E5DCFE2F34E554A6C49026,0,1623375880,-201159779,2084654919,1987485350
filB792462DBDDFBD483A9E309268DC5D2A,0,-1551647279,444865087,614727095,-999525303
filBDEFB372CA5A74D778532620E40E18AF,0,-629494195,1399213283,-72246589,1605240696
fil4129827FA8AACEE92FF75636167DE4EC,0,828855778,-457701423,-2056271788,-169281841
fil9B8CC9828BE8E36B0D6D58AD20058D88,0,-714805368,1937261436,1162984422,-240667433
filE54DE7FD284CEF59E843D69E90A8D8FB,0,403220857,1023669187,1574109810,-1377286277
filD1304A3E0B0011C811D23BB7803EA571,0,100243770,911830968,584166793,653719190
fil9345C7B05C3AAABF48073A54420DC807,0,199627677,2097931262,838049998,1046190379
fil105F02A2919B508B05063F6EAC93211C,0,828855778,-457701423,-2056271788,-169281841
filDF62BC07D35596F46CF49B82CCBCCEF0,0,930824608,-1754589341,-88476025,1821325458
fil68365B120B7BCDF789EDF3ACD59034E9,0,-1429351553,-1331661638,2054176239,2095007109
filEF6F2C374630A1723EF009D99B691F5E,0,977338653,1210431013,-814823148,-1239621819
filA3ACB136332C06E62BE691DB3E56DAFF,0,-1675327080,-1301773581,1374685813,1173352115
filDBE830C079F6FD0FC96DEEB7E6D0B43B,0,-2002262634,-1046640077,2049385046,1815162578
filBB4402A0B7643E7EE86A28C6DB507328,0,804382442,-1121240367,848659469,-2000972480
fil4B544FF51C7CBFE2BF86870CFA466C3A,0,828855778,-457701423,-2056271788,-169281841
fil8C467763C7CA2944530D8A8C615AA5F7,0,-1796364632,-528196728,-949705456,-1534293312
fil20248D9466B1B79DC87D9A4CD57B6DD2,0,-58599714,-349616875,-77433412,1203401484
filF94F7F199264FC258742C8C1CEE81FE0,0,100243770,911830968,584166793,653719190
fil174752D61B926411D3185EF6D31EAACF,0,199627677,2097931262,838049998,1046190379
fil88CB297636A4976360A4599048DD4A59,0,828855778,-457701423,-2056271788,-169281841
fil8E089963E57F19DD46592EE0076A9539,0,930824608,-1754589341,-88476025,1821325458
filCB9B1663DF24135121BC6097747F9820,0,1995630032,625243477,1689164657,-831711052
fil7256ED51E3BC3B2C01537F8DF784EE32,0,-537654183,44664879,1893196160,-1080707866
filF644B67103E742D4E2A9909F2D19CC4A,0,-290671543,-2091382464,-1978273945,1489651922
filDE6F4421CF6869709A9318A63CDF3B82,0,-737817821,683664802,-653706954,-498806228
fil333C68A88B7D41036CE090C360558F4B,0,160034213,-1125527965,-670974914,-1523828958
fil7CB7D555C67C886C5D7B6C8459D59A16,0,828855778,-457701423,-2056271788,-169281841
fil5DA0BAF86CB75541E65B16A7F9EAD35B,0,-714805368,1937261436,1162984422,-240667433
fil7F59826AB30F8DD4DE4278C735DAAC39,0,-174464510,-1737022484,1453417399,317548881
fil1842071DEE797CB2881C86F63AD829E4,0,100243770,911830968,584166793,653719190
filF9190B3A888AAB51D0D2491A2F398BB0,0,199627677,2097931262,838049998,1046190379
fil4E5FFA7FD1CC9AB06C6C34DB0F8E7ACB,0,828855778,-457701423,-2056271788,-169281841
fil7DD6C216DA4C36071BB9BF0771D62708,0,930824608,-1754589341,-88476025,1821325458
filDBC23276ABC37B759DDF16484155DFD6,0,1675237402,-1665876021,1802396089,1660302845
filDF074390EDC032EFDC7A6AFD5E2A0816,0,-1868645911,990905002,938110457,1246945256
filF8106AE5989333802318F057C0BE97A5,0,-1367983215,61875081,84129634,-289156461
filBEA5F69672F66B6DF572AA535181B9E8,0,-1953266360,670681276,55398021,2085016583
fil619B95C0FDA57954FF1FB2B1F0EC5727,0,-1414954625,-2029052085,248112691,-728476427
fil914A4C2299ABC5F780DB337CDEA7BE54,0,828855778,-457701423,-2056271788,-169281841
fil1F7BC32A625C7AD1EB2528196AC120BA,0,-1551107250,-378524152,500239625,35026676
fil3A2C1DAF6F6E6883ABBE2DFE79AFB881,0,-1653290235,-2009067378,541046500,323963153
fil2D78B5F418B7923490F5BC3F8D052C47,0,1478350293,-93200279,-811496542,1980514151
filBD7CC0BB5263269C9C870DE49DCF5ED6,0,-528824595,1442202363,1229945437,-1472337848
fil4B2379DC68DAE3ABB02C2C658B8AD6C6,0,828855778,-457701423,-2056271788,-169281841
fil00215A1E527EB688C26E1892B0B196AC,0,1842862870,-344344705,-1963144444,-747087628
filED54E52F9C0D38626F07F07A2CEB37EC,0,1994480331,-109713098,-170036801,1965053116
fil9FAA2A044379DFCD1BB2FF8EF99BD401,0,-1783287412,-49453256,906827330,1955633341
filD6464E1D2086DE93C990A4BB769CF7D6,0,-1318460570,1238359370,258776450,2112823009
filE2C4B7801399F7244733D00330CF3BD9,0,-759287047,-767417135,498403093,-678578142
fil97F95B14C807A610AEB0E785F18FE12F,0,1032246992,1976971945,218591026,-1475906121
filAFA9AA87DA17941A8F45784C706BC321,0,828855778,-457701423,-2056271788,-169281841
fil3BCAB5DE7BF620FBB4EA8140E16EC6A9,0,-1993939637,943750802,2045185093,2104939216
fil22AD4156EF5FE1DEFCD0679FC2F0484F,0,2046197672,501740450,2074509713,739394165
fil3011B3C6677D96F6531F7502D3EC2C0C,0,1695098678,853699521,2126122658,1096572973
filC3B8216469714884DC0C20639C105B0C,0,1763741548,-1680818666,-2110957534,-1944718530
fil489187422234AF29658F7FBDE8B91CF9,0,828855778,-457701423,-2056271788,-169281841
fil1A9AF7B3C63A54EDCEAEE6F5600FCC46,0,-1940911642,1629846191,-329200343,-55741996
filAEBB2E5B5E6B578021F66FBE0A5F8A43,0,1919158368,1279640695,863885804,-890213952
fil006FB1C869377E87739CADD2D7F7514E,0,-1783287412,-49453256,906827330,1955633341
filF3389128343F3BF2F305723CAC83B302,0,-1318460570,1238359370,258776450,2112823009
filF448442EA22B30435D64564355D49659,0,-759287047,-767417135,498403093,-678578142
fil434D7F7C55531B7EA194F5A187959392,0,1032246992,1976971945,218591026,-1475906121
filCED73CBAF3A4E93CAF6CA56EBB998D62,0,828855778,-457701423,-2056271788,-169281841
fil08AA2DF596433191B0D66B2FA6458527,0,-1993939637,943750802,2045185093,2104939216
filA3E97FA2450C4433C6B2C2D864E7E14F,0,2046197672,501740450,2074509713,739394165
fil47A4E1E03EA5AF14145280C0E0054283,0,1695098678,853699521,2126122658,1096572973
filADE89D85A2D4E267E9F3039EB56452B9,0,1763741548,-1680818666,-2110957534,-1944718530
filAD90F6A55095DD828FE9DF6682C22A94,0,828855778,-457701423,-2056271788,-169281841
fil824596835069E0C258EF1C43FC8C9CF4,0,-1940911642,1629846191,-329200343,-55741996
filA7B8DB2286270E0BE6A83470ACF8CBD6,0,1918137942,1224803432,611547548,1078180456
fil4262EED1B3104B8A665C088EA106546A,0,397760468,-2117739656,749532704,-272849991
fil74ABF29D2DB8B9AB33C673267A340C7C,0,-1342626291,1999957995,665130265,-1657308696
fil95B23F1FCB0134F8748DC4AB300D5421,0,-723132681,-1373115114,401410187,-319677732
fil9BD58D02DFC56AAF8DA0040189C8EAB6,0,-1364683549,1916788141,1991714971,561426230
fil795DBD6193FE23DD03536DB32479BA71,0,828855778,-457701423,-2056271788,-169281841
fil96B19936086EE845C89A69DC44B2E9C1,0,2056036543,234569226,-1200564761,596477510
fil619ABB15E138ECD13718E11F2A2B5875,0,-801503951,1418948176,-1272853904,-812077508
fil8A46218914856FBFEBFCB3AABFB66016,0,-1135560659,880928708,-1788192513,-406028002
fil9C51002998F93ADC4AE8E93153DC8331,0,-1224918283,-2017820445,23557989,-586465628
fil96D708A9AE66F951C928608792D75883,0,828855778,-457701423,-2056271788,-169281841
fil28A22686A798071F7E753462E61F3321,0,-1087959193,1035244037,-1302765527,-1176257984
fil91718F51AA935AFC7B755B3165D8FF6C,0,1918137942,1224803432,611547548,1078180456
fil5580C40938619475291DE10225B5EA5C,0,397760468,-2117739656,749532704,-272849991
fil2AB90D33C23D70FF17094BA921D609E8,0,1829507320,297176920,1835361676,1649019644
fil81CD64541CB41B17DE033984CDBA303A,0,-1429351553,-1331661638,2054176239,2095007109
fil6FC73B80FE0AB4D37B47D3F9BD4F6595,0,-107037869,-924057678,742595330,-854476604
fil39BE9712CE3DA34C12362B03518A6EB9,0,828855778,-457701423,-2056271788,-169281841
fil1AF89D3E8BBE651A54E88D5E0A69F9FB,0,2056036543,234569226,-1200564761,596477510
fil16480E3523D498CBE64E0EC89737B43C,0,245441606,-190923960,-1069955843,-1076547835
fil2544B379E825AB982ED5D39365EC959D,0,-1135560659,880928708,-1788192513,-406028002
fil5C1EE6B52204D147332ED3007BDD7202,0,-1224918283,-2017820445,23557989,-586465628
filF3B87AD7BF6C6F8091FC61B8DD9BA816,0,828855778,-457701423,-2056271788,-169281841
filC63309E727FFAEF24B33424CA9AC76C2,0,-1087959193,1035244037,-1302765527,-1176257984
filB9A3FA71699A692C9C08D1CC102C2027,0,1918137942,1224803432,611547548,1078180456
filB0BCD1AFA788634B9ECBFABB20580E31,0,-1783287412,-49453256,906827330,1955633341
filB1475AD52B4CBE17653208E3E5DD06DF,0,-688108867,580753429,-1183890099,-2111238163
fil8B918E1939897F865F955B52942A9181,0,1693370220,-1075255287,540780498,-1539292792
filD48454EB9EEFE7B35C4755E892CE9B7A,0,1643947278,401964880,1097188578,-1996894521
fil884F50B8574EF67E72A7CE6B2F8C356F,0,828855778,-457701423,-2056271788,-169281841
filE1477ECA242D34D5959E28564419FEA2,0,-1993939637,943750802,2045185093,2104939216
filBC1A7B016A57DD0CECE9323BA51692FE,0,957049761,1468109192,-1270747779,453761180
filC57A21E6B8F85C0932BB4AA727D48EFF,0,643133086,-2084414616,343170214,-992378432
filE24F3A974B5E7FF0DB4506B220C04A3A,0,-266712392,1321170494,-78630767,-1717741885
fil92E54524313BE504B23186A65F3CD860,0,828855778,-457701423,-2056271788,-169281841
fil216899415AF134D4A6235728724EE062,0,-860248957,-1577914228,965988165,652833942
filF86E31DB729EEF9ACAAF6CFAE65A8E18,0,943901380,-2111587936,-1705980915,-1685818001
filE8AABE80D8DD4EAA86A6E1A8BF875B15,0,-2004644190,-2106224401,-1695452234,-698842672
filE9245C0195E1F71408118469DB568C9A,0,-945101066,174940943,1928409597,288029430
filACFC3F358AA05A98AC1C0E312E6903E4,0,1675237402,-1665876021,1802396089,1660302845
fil49FC3D90DC55FF7A4C537B99E1A67239,0,-716260864,447281125,-1383346696,2131935606
filA91AC9A42C8BE996438B639D9EA825C3,0,828855778,-457701423,-2056271788,-169281841
fil7BF5BBC730F93E2F4B153BA5657E1B4D,0,-873698723,-546923591,601556177,-1194533398
fil59601BD5EF51C4062C7A5F9F9CC14BDA,0,957049761,1468109192,-1270747779,453761180
filE69F15EEA82BFDE77BF9218C75952D3F,0,197855551,564571579,2011211184,-85811303
filDC8D909AF8A602D31422DC69CE373F3E,0,-1190047773,-1892896211,-567323577,-159411295
fil60E8CD9B61A5C565FEE01C22144B9515,0,828855778,-457701423,-2056271788,-169281841
fil1391E1CC1FF89188E5E9082461900621,0,1400543569,-240864020,1068930452,-1245879237
fil4369CFE123C41C1C5CFF3E2C2B29E946,0,-1153073801,-732897348,180830876,-17453865
filC1F1F91D467AF5CCA6E905FD5ECFDF98,0,-653307273,-10057769,-458152416,1839940392
fil7BB90479F49AC4ABFFE8FF6C6F0DD259,0,2135602330,-1451334039,81393955,334369113
fil1DB7FEEC68F8158A9B5A555F62DFB5D9,0,2134249497,216426239,952558466,-1514741369
fil3DE54245C520F0941B265225682FF0C8,0,440171528,-1922668893,1493094776,-1767865049
filFDB987ABB5D6383E9C25922F37830E24,0,1919158368,1279640695,863885804,-890213952
fil77CFC944D04F645BB4D4900FBFD03353,0,-1127967718,-606175961,-1473142694,-1943118938
fil891A6F3BB30C9AB73CBECDEBBD8A00FA,0,828855778,-457701423,-2056271788,-169281841
filD442EF2972C71AE264E3F78E0F341534,0,-956763058,-502895294,1173178593,538278419
fil417195E3F5852CD448931A144B252915,0,2127088620,-18719669,-644927448,-205871118
fil01034B4E8BAA4AEC3CCF5F35EA2FF892,0,393148524,430596881,2036651177,-305460648
fil68EBF599D2FFFAC1979040D0D1C775F6,0,788864941,770109316,1682691104,1990122375
fil70924CD2110172CCE590BA5ED02D12D8,0,828855778,-457701423,-2056271788,-169281841
fil925DEC34717601FE685C0F06172AE61B,0,-861094956,1791442370,-590237637,1212902946
